filename,column_name,data_type
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,place_place_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,place_name,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,place_country_code,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,place_url,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,place_country,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,place_full_name,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_scopes_followers,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,quoted_status_scopes_followers,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_place_id,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_place_bounding_box_coordinates,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_place_bounding_box_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_place_place_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_place_name,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_place_country_code,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_place_url,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_place_country,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_place_full_name,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,coordinates_coordinates,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,coordinates_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,geo_coordinates,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,geo_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_coordinates_coordinates,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_coordinates_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_geo_coordinates,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_geo_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,withheld_in_countries,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,quoted_status_coordinates_coordinates,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,quoted_status_coordinates_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,quoted_status_geo_coordinates,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,quoted_status_geo_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_coordinates_coordinates,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_coordinates_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_geo_coordinates,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_quoted_status_geo_type,object
170826213907_hurricane_harvey_2017_20170912_vol-24.json.gz,retweeted_status_withheld_in_countries,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,filter_level,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quote_count,int64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,in_reply_to_screen_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,truncated,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,lang,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,in_reply_to_status_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,id,int64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,in_reply_to_user_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,timestamp_ms,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,in_reply_to_status_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,created_at,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,favorite_count,int64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,place,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,coordinates,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,contributors,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,text,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,geo,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,reply_count,int64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,is_quote_status,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,source,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,favorited,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,in_reply_to_user_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweet_count,int64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_filter_level,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quote_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_retweeted,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_in_reply_to_screen_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_possibly_sensitive,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_truncated,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_lang,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_in_reply_to_status_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_in_reply_to_user_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_in_reply_to_status_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_created_at,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_favorite_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_display_text_range,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_place,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_coordinates,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_contributors,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_text,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_geo,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_reply_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_entities_hashtags,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_entities_symbols,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_entities_urls,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_entities_user_mentions,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_is_quote_status,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_source,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_filter_level,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_quote_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_retweeted,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_in_reply_to_screen_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_possibly_sensitive,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_truncated,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_lang,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_in_reply_to_status_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_in_reply_to_user_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_in_reply_to_status_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_created_at,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_favorite_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_place,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_coordinates,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_contributors,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_text,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_geo,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_reply_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_entities_hashtags,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_entities_symbols,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_entities_urls,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_entities_user_mentions,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_is_quote_status,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_source,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_favorited,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_in_reply_to_user_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_retweet_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_location,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_default_profile,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_background_tile,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_statuses_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_lang,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_link_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_banner_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_following,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_protected,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_favourites_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_text_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_contributors_enabled,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_description,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_verified,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_sidebar_border_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_background_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_created_at,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_default_profile_image,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_followers_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_geo_enabled,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_image_url_https,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_background_image_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_background_image_url_https,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_follow_request_sent,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_utc_offset,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_time_zone,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_translator_type,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_notifications,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_use_background_image,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_friends_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_sidebar_fill_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_screen_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_profile_image_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_listed_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_quoted_status_user_is_translator,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_favorited,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_in_reply_to_user_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_retweet_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_location,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_default_profile,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_background_tile,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_statuses_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_lang,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_link_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_banner_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_following,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_protected,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_favourites_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_text_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_contributors_enabled,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_description,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_verified,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_sidebar_border_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_background_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_created_at,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_default_profile_image,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_followers_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_geo_enabled,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_image_url_https,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_background_image_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_background_image_url_https,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_follow_request_sent,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_utc_offset,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_time_zone,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_translator_type,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_notifications,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_use_background_image,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_friends_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_sidebar_fill_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_screen_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_profile_image_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_listed_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,retweeted_status_user_is_translator,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,entities_hashtags,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,entities_symbols,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,entities_urls,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,entities_user_mentions,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,aidr_features,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,aidr_crisis_code,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,aidr_nominal_labels,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,aidr_doctype,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,aidr_crisis_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_filter_level,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_quote_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_retweeted,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_in_reply_to_screen_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_possibly_sensitive,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_truncated,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_lang,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_in_reply_to_status_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_in_reply_to_user_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_in_reply_to_status_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_created_at,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_favorite_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_place,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_coordinates,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_contributors,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_text,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_geo,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_reply_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_entities_hashtags,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_entities_symbols,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_entities_urls,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_entities_user_mentions,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_is_quote_status,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_source,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_favorited,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_in_reply_to_user_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_retweet_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_location,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_default_profile,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_background_tile,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_statuses_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_lang,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_link_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_banner_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_id,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_following,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_protected,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_favourites_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_text_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_contributors_enabled,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_description,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_verified,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_sidebar_border_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_background_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_created_at,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_default_profile_image,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_followers_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_geo_enabled,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_image_url_https,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_background_image_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_background_image_url_https,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_follow_request_sent,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_utc_offset,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_time_zone,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_translator_type,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_notifications,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_use_background_image,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_friends_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_sidebar_fill_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_screen_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_id_str,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_profile_image_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_listed_count,float64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,quoted_status_user_is_translator,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_location,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_default_profile,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_profile_background_tile,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_statuses_count,int64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_lang,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_profile_link_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_profile_banner_url,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_id,int64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_following,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_protected,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_favourites_count,int64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_profile_text_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_contributors_enabled,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_description,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_verified,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_name,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_profile_sidebar_border_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_profile_background_color,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_created_at,object
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_default_profile_image,bool
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_followers_count,int64
170826213907_hurricane_harvey_2017_20170913_vol-25.json.gz,user_geo_enabled,bool
